id,year,violent,murder,robbery,prisoners,afam,cauc,male,population,income,density,law,State__alabama,State__alaska,State__albama,State__arizona,State__arkansas,State__california,State__colorado,State__connecticut,State__delaware,State__district of columbia,State__florida,State__georgia,State__hawaii,State__idaho,State__illinois,State__indiana,State__iowa,State__kansas,State__kentucky,State__louisiana,State__maine,State__maryland,State__massachusetts,State__michigan,State__minnesota,State__mississippi,State__missouri,State__montana,State__nebraska,State__nevada,State__new hampshire,State__new jersey,State__new mexico,State__new york,State__north carolina,State__north dakota,State__ohio,State__oklahoma,State__oregon,State__pennsylvania,State__rhode island,State__south carolina,State__south dakota,State__tennessee,State__texas,State__utah,State__vermont,State__virginia,State__washington,State__west virginia,State__wisconsin,State__wyoming
985,1995,771.5,10.6,223.2,276.0,5.998587000000001,62.71865,14.18382,5.241168,14257.2,0.1271511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
986,1996,774.0,9.5,223.7,287.0,6.064973999999999,62.72006,14.05569,5.313576,14255.75,0.1289077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
987,1997,789.7,9.5,214.0,292.0,6.108415,62.71156,13.91433,5.378433,14485.45,0.1304812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
988,1998,715.0,8.5,178.0,309.0,6.169423999999999,62.669959999999996,13.822870000000002,5.432679,15027.54,0.13179720000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
989,1999,694.9,7.1,156.8,325.0,6.246919,62.684619999999995,13.73678,5.483535,15277.7,0.1330309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
990,1977,407.7,13.3,152.4,167.0,4.556185,64.41234,19.13759,13.193060000000001,11473.48,0.0503294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
991,1978,435.3,14.2,164.4,176.0,4.5801870000000005,64.36545,19.00238,13.50043,12089.54,0.051502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
992,1979,507.9,16.7,191.8,189.0,4.601943,64.35475,18.85813,13.888370000000002,12250.59,0.05298200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
993,1980,550.3,16.9,208.5,196.0,4.744435,64.19213,18.7691,14.33821,12038.01,0.054722400000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
994,1981,532.4,16.6,193.3,210.0,4.805927,64.2748,18.67234,14.746310000000001,12484.54,0.05628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
995,1982,577.1,16.1,220.0,210.0,4.883739,64.29494,18.50901,15.33141,12343.75,0.058513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
996,1983,512.2,14.2,189.3,237.0,4.936255,64.24526999999999,18.27985,15.751679999999999,12303.0,0.060117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
997,1984,505.0,13.1,178.5,221.0,4.970795,64.06598000000001,17.997220000000002,16.00708,12846.76,0.0610918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
998,1985,550.0,13.0,193.5,226.0,5.008519000000001,63.84797,17.724,16.27274,13145.5,0.062105600000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
999,1986,658.9,13.5,239.9,226.0,5.036673,63.5815,17.420720000000003,16.56111,12875.99,0.0632062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,1987,631.1,11.7,226.7,228.0,5.067044999999999,63.24954,17.10954,16.6218,12704.22,0.0634379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1001,1988,652.6,12.1,234.2,231.0,5.099752,62.91941,16.80552,16.66702,12902.81,0.0636105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1002,1989,658.5,11.9,223.1,240.0,5.170433999999999,62.83883,16.57695,16.806729999999998,13107.37,0.0641437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1003,1990,761.4,14.1,260.8,257.0,5.237154,63.598769999999995,16.39978,17.044710000000002,13303.0,0.0650775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1004,1991,840.1,15.3,286.5,290.0,5.293086,63.41392,16.095010000000002,17.3399,13267.65,0.0662046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1005,1992,806.3,12.7,252.5,297.0,5.372058,63.26109,15.867289999999999,17.650479999999998,13593.66,0.0673904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1006,1993,762.1,11.9,224.4,344.0,5.464688,63.14571,15.67056,17.996760000000002,13659.42,0.0687125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1007,1994,706.5,11.0,204.8,385.0,5.533391,63.028969999999994,15.48555,18.33832,13836.48,0.07001660000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1008,1995,663.9,9.0,179.8,637.0,5.657364,62.944869999999995,15.359539999999999,18.67971,14078.0,0.07132000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1009,1996,644.4,7.7,171.5,677.0,5.734717,62.765,15.27718,19.00624,14323.7,0.0725667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1010,1997,602.5,6.8,157.0,686.0,5.807885,62.65525,15.213339999999999,19.35543,15045.59,0.07389989999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1011,1998,564.6,6.8,145.1,717.0,5.868867,62.59028000000001,15.17075,19.71239,15759.52,0.0752628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1012,1999,560.3,6.1,146.7,724.0,5.940265,62.56689,15.13231,20.04414,16046.73,0.0765295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1013,1977,240.0,3.5,68.8,60.0,1.209236,68.27696,19.72693,1.319511,10403.23,0.016072799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1014,1978,271.8,3.7,66.5,64.0,1.228289,67.78931,19.42923,1.367512,10758.65,0.0166575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1015,1979,304.2,4.8,77.7,69.0,1.245143,67.27176999999999,19.1548,1.420239,10682.39,0.0172997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1016,1980,303.3,3.8,80.2,68.0,1.29119,67.01035,19.00618,1.472595,10232.98,0.0179425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1017,1981,298.6,3.3,84.8,64.0,1.307978,66.58289,18.80883,1.515469,10181.84,0.0184649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1018,1982,285.7,3.4,86.5,73.0,1.328164,66.35606,18.58134,1.558316,10120.82,0.018986900000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1019,1983,256.0,3.5,64.3,77.0,1.343939,66.02115,18.34835,1.5949389999999999,10333.0,0.019433199999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1020,1984,244.2,2.8,58.0,77.0,1.37018,66.07267,18.13749,1.622341,10772.45,0.019767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1021,1985,267.4,3.0,55.2,84.0,1.400931,66.19875,17.96839,1.642907,10969.4,0.0200176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1022,1986,266.7,3.2,58.6,98.0,1.4343549999999998,66.40424,17.80173,1.662838,11133.43,0.020260499999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1023,1987,229.8,3.3,52.8,108.0,1.4650370000000001,66.56535,17.69998,1.6781150000000002,11083.53,0.0204466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1024,1988,243.1,2.8,54.1,110.0,1.508317,66.91209,17.6716,1.689366,11077.35,0.020583700000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1025,1989,258.8,2.6,52.6,115.0,1.551528,67.36006,17.7423,1.7058669999999998,11223.53,0.0207848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1026,1990,283.9,3.0,56.9,137.0,1.612803,69.30894,17.917270000000002,1.7297220000000002,11426.95,0.021051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1027,1991,286.8,2.9,55.1,142.0,1.6550779999999998,69.74521,18.00562,1.771941,11448.19,0.0215649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1028,1992,290.5,3.0,55.9,149.0,1.685371,70.19036,18.09231,1.821498,11611.34,0.022168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1029,1993,301.0,3.1,58.6,146.0,1.705657,70.48416,18.16856,1.875993,11734.36,0.022831200000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1030,1994,304.5,2.9,63.6,152.0,1.769082,70.66015,18.20832,1.930436,12036.86,0.0234938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1031,1995,328.8,3.9,67.1,157.0,1.8016729999999999,70.82185,18.23871,1.9767740000000003,12333.13,0.0240577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1032,1996,331.9,3.2,68.9,174.0,1.8264779999999998,70.8315,18.22477,2.022253,12671.42,0.0246112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1033,1997,334.0,2.4,68.4,195.0,1.8591099999999998,70.61509000000001,18.18338,2.065397,13137.88,0.0251363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1034,1998,314.2,3.1,66.0,205.0,1.884162,70.37374,18.15409,2.100562,13619.8,0.0255642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1035,1999,275.5,2.1,54.4,205.0,1.921228,70.28898000000001,18.156,2.129836,13919.05,0.0259205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1036,1977,149.5,1.4,30.8,64.0,0.24820660000000003,73.13677,18.66469,0.491929,10158.28,0.053084000000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1037,1978,166.3,3.3,14.4,57.0,0.2658058,73.33691,18.502010000000002,0.498108,10751.01,0.05375069999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1038,1979,184.2,1.4,28.6,76.0,0.2839493,73.56225,18.37063,0.505372,10774.32,0.0545346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1039,1980,178.8,2.2,38.9,62.0,0.2973519,73.71889,18.259439999999998,0.512524,10520.72,0.0552706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1040,1981,128.0,4.3,27.6,67.0,0.32660659999999997,73.75161,18.06635,0.515605,10649.83,0.0556028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1041,1982,126.9,2.3,23.1,76.0,0.3467493,73.62413000000001,17.792289999999998,0.519107,10616.18,0.055980499999999996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1042,1983,132.6,3.6,27.8,84.0,0.3678522,73.46095,17.48416,0.523308,10968.0,0.056433500000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1043,1984,145.1,2.3,23.0,72.0,0.3850696,73.23557,17.14414,0.526658,11554.03,0.0567948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1044,1985,147.7,3.4,20.9,74.0,0.4097889,73.03449,16.81851,0.530029,12032.44,0.05715830000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1045,1986,149.2,2.0,22.2,82.0,0.42954380000000003,72.81029000000001,16.4792,0.5340550000000001,12582.38,0.0575925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1046,1987,136.5,2.7,16.8,81.0,0.4481068,72.68566,16.13721,0.540273,13147.98,0.058263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1047,1988,142.3,2.0,16.0,91.0,0.46819920000000004,72.68874,15.783439999999999,0.549766,13637.87,0.0592867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1048,1989,132.8,1.9,18.0,98.0,0.4891527,72.66877,15.378910000000001,0.557699,14066.15,0.0601422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1049,1990,127.2,2.3,11.7,109.0,0.5048483,74.6722,15.057939999999999,0.564526,13757.91,0.061036400000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1050,1991,116.8,2.1,11.8,117.0,0.5153920999999999,74.63558,14.782570000000002,0.567141,13317.36,0.0613192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1051,1992,109.5,2.1,8.9,124.0,0.5477841999999999,74.64705,14.56846,0.5701149999999999,13698.03,0.06164069999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1052,1993,114.2,3.6,9.0,151.0,0.6111456000000001,74.63293,14.41053,0.574004,13631.87,0.0620612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1053,1994,96.9,1.0,12.2,154.0,0.6260148,74.74331,14.27034,0.5789,13811.62,0.0625905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1054,1995,118.3,2.2,10.9,168.0,0.6446166999999999,74.98331,14.1826,0.5828270000000001,13968.79,0.06301509999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1055,1996,121.2,1.9,15.4,179.0,0.6746800999999999,75.23706,14.13042,0.5863520000000001,14157.32,0.0633963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1056,1997,119.7,1.5,13.4,136.0,0.6939430999999999,75.65321,14.068779999999999,0.588665,14507.18,0.0636463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1057,1998,106.3,2.2,9.5,140.0,0.6991444,76.06671,13.975610000000001,0.590579,15158.91,0.0638533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1058,1999,113.8,2.9,10.9,188.0,0.7105804,76.52575,13.824570000000001,0.5937399999999999,15455.31,0.064195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1059,1977,290.0,9.0,92.1,126.0,7.212072,61.696569999999994,19.11182,5.193112,11823.65,0.13054580000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1060,1978,286.4,8.8,97.1,142.0,7.282592999999999,61.700309999999995,18.95785,5.270238,12285.12,0.1324846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1061,1979,301.0,8.6,111.6,157.0,7.350001,61.62537,18.730999999999998,5.307945,12341.14,0.1334325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1062,1980,307.2,8.6,120.1,158.0,7.455739,61.25581999999999,18.49745,5.368334,12302.78,0.1352089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1063,1981,321.7,8.6,133.2,161.0,7.595535000000001,61.26047,18.49887,5.444106,12374.94,0.13711729999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1064,1982,309.1,7.4,122.2,165.0,7.635978999999999,61.07048,18.27601,5.492773000000001,12461.4,0.1383431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1065,1983,292.5,7.0,110.5,177.0,7.699036,60.802080000000004,18.05133,5.5646580000000005,12936.0,0.14015360000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1066,1984,295.6,7.7,102.3,177.0,7.744026,60.61091,17.779410000000002,5.64386,13711.78,0.14214839999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1067,1985,294.7,7.1,100.2,185.0,7.753278999999999,60.34415,17.42693,5.7151559999999995,14154.84,0.1439441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
